,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2019-09-23,M (Jun 2020),0.0,18.9,19.35,0.0,19.075,0.0,0,0,0
1,2019-09-24,M (Jun 2020),19.4,19.6,19.4,19.6,19.375,0.3,11,0,10
2,2019-09-25,M (Jun 2020),19.55,19.6,19.55,19.6,19.475,0.1,6,0,16
3,2019-09-26,M (Jun 2020),19.4,19.4,19.4,19.4,18.675,-0.8,1,0,16
4,2019-09-27,M (Jun 2020),19.39,19.6,19.39,19.59,19.3,0.625,7,0,22
5,2019-09-30,M (Jun 2020),19.28,19.3,19.19,19.25,19.2,-0.1,48,0,66
6,2019-10-01,M (Jun 2020),19.2,19.65,19.16,19.64,19.575,0.375,38,0,97
7,2019-10-02,M (Jun 2020),19.95,20.0,19.85,19.97,20.0,0.425,153,0,238
8,2019-10-03,M (Jun 2020),19.96,20.05,19.84,19.84,19.875,-0.125,45,0,283
9,2019-10-04,M (Jun 2020),19.75,19.75,19.51,19.51,19.525,-0.35,25,0,308
10,2019-10-07,M (Jun 2020),19.62,19.62,19.31,19.45,19.5,-0.025,98,0,379
11,2019-10-08,M (Jun 2020),19.46,20.13,19.45,20.06,20.05,0.55,310,0,618
12,2019-10-09,M (Jun 2020),20.07,20.08,19.74,19.85,19.9,-0.15,144,0,723
13,2019-10-10,M (Jun 2020),20.16,20.2,19.45,19.45,19.55,-0.35,168,0,750
14,2019-10-11,M (Jun 2020),19.27,19.45,19.14,19.33,19.35,-0.2,57,0,802
15,2019-10-14,M (Jun 2020),19.23,19.38,19.1,19.15,19.125,-0.225,71,0,864
16,2019-10-15,M (Jun 2020),19.02,19.1,18.9,19.03,19.05,-0.075,92,0,914
17,2019-10-16,M (Jun 2020),19.11,19.16,18.95,19.0,18.95,-0.1,75,0,965
18,2019-10-17,M (Jun 2020),19.0,19.02,18.82,18.85,18.85,-0.1,192,0,1060
19,2019-10-18,M (Jun 2020),18.83,19.16,18.8,19.12,19.125,0.275,676,0,1553
20,2019-10-21,M (Jun 2020),19.1,19.1,18.84,18.88,18.85,-0.275,901,0,2005
21,2019-10-22,M (Jun 2020),18.86,19.05,18.75,19.0,19.0,0.15,545,0,2285
22,2019-10-23,M (Jun 2020),19.05,19.1,18.85,18.85,18.85,-0.15,428,0,2250
23,2019-10-24,M (Jun 2020),18.85,18.97,18.8,18.92,18.95,0.1,221,0,2370
24,2019-10-25,M (Jun 2020),18.95,18.95,18.74,18.76,18.75,-0.2,138,0,2406
25,2019-10-28,M (Jun 2020),18.76,18.8,18.68,18.77,18.775,0.025,170,0,2524
26,2019-10-29,M (Jun 2020),18.75,18.88,18.72,18.84,18.85,0.075,470,0,2835
27,2019-10-30,M (Jun 2020),18.9,18.9,18.65,18.7,18.6,-0.25,340,0,2912
28,2019-10-31,M (Jun 2020),18.65,18.85,18.65,18.7,18.675,0.075,307,0,3030
29,2019-11-01,M (Jun 2020),18.7,18.7,18.4,18.5,18.5,-0.175,751,0,3343
30,2019-11-04,M (Jun 2020),18.45,18.49,18.35,18.41,18.4,-0.1,356,0,3319
31,2019-11-05,M (Jun 2020),18.4,18.7,18.38,18.7,18.625,0.225,778,0,3759
32,2019-11-06,M (Jun 2020),18.7,18.82,18.65,18.7,18.7,0.075,571,0,3641
33,2019-11-07,M (Jun 2020),18.72,18.82,18.6,18.69,18.7,0.0,211,0,3743
34,2019-11-08,M (Jun 2020),18.76,18.8,18.62,18.75,18.7,0.0,89,0,3747
35,2019-11-11,M (Jun 2020),18.8,18.85,18.59,18.59,18.6,-0.1,235,0,3805
36,2019-11-12,M (Jun 2020),18.55,18.75,18.55,18.66,18.625,0.025,787,0,4313
37,2019-11-13,M (Jun 2020),18.65,18.75,18.5,18.65,18.625,0.0,454,0,4562
38,2019-11-14,M (Jun 2020),18.65,18.75,18.52,18.55,18.55,-0.075,255,0,4663
39,2019-11-15,M (Jun 2020),18.54,18.54,18.31,18.35,18.4,-0.15,263,0,4756
